UserId,ItemId
1769,2312 2885 1386 710 848 2841 602 465 244 856 299 1936 2022 3142 2113 1063 2782 2351 1575 1956 2814 2971 418 1855 2444 1269 1470 1663 1405 2212 2602 1455 2726 662 814 723 706 2474 697 1737 1027 938 2908 1602 2384 2574 2179 1434 945 417
1770,1283 1056 2521 2879 2627 2350 1135 328 1298 2795 426 2537 370 553 2138 3003 3186 1868 1289 2611 965 215 2974 706 1761 637 2455 2651 719 2971 1339 231 1130 1189 3046 161 2115 2340 2339 1474 865 3030 2259 1020 3014 384 170 588 2977 783
1771,302 475 2258 1737 3145 266 470 2885 2470 703 1348 2743 2178 2652 521 2312 2039 3241 1321 3178 840 496 2270 2351 719 1748 100 901 476 2574 2971 2144 1159 1197 1556 3090 1818 702 1956 2537 2782 3118 853 1102 1586 2841 1455 3142 3032 2179
1772,2546 1466 239 525 1221 9 2959 1325 2474 1684 723 25 2196 2536 15 3086 1975 3150 954 1054 2841 888 2431 394 550 2306 1896 1966 1203 1002 1224 2467 463 714 1360 3176 231 2343 3139 655 760 2164 2243 866 490 1317 692 2129 2779 1129
1773,991 2460 517 521 2541 1470 457 654 2030 2486 2343 1474 3078 1717 1302 651 1497 1991 979 2464 2885 1045 1575 1336 1612 2831 2956 175 1560 2750 3110 1741 697 1818 1004 417 2861 2855 2616 2393 2392 719 1203 2654 3031 2526 1770 1959 1455 2726
1774,405 3205 1975 2351 2322 1812 2885 1575 422 1156 751 150 1857 2022 2198 1770 1031 2762 2297 2913 1237 2921 2977 1360 1494 2343 2173 3189 2841 233 465 2384 697 1430 228 2783 2959 2713 814 1218 787 2065 2044 1462 167 1386 2563 1405 486 1567
1775,783 3031 426 2662 988 960 3198 1056 1958 1127 865 192 2602 1585 3187 1135 2878 3040 2105 2661 2974 1297 1715 637 3211 837 1357 2214 2837 1072 2537 1130 1193 1770 2609 2498 1185 1099 50 2789 782 2312 1200 1861 2117 2463 2024 2616 965 1761
1776,1657 1648 2108 1969 1218 2361 1860 2940 1167 799 2674 164 88 163 3193 412 2772 333 2832 964 808 2178 2318 1357 486 1023 2031 1795 3001 2391 2698 706 167 2350 663 1189 3189 830 2514 2522 1866 157 2543 385 2737 1200 932 1336 275 384
1777,2322 579 1999 2206 2623 1196 502 1547 2776 767 1141 663 1437 299 3199 3049 3213 821 296 2575 417 803 928 3041 2470 2476 972 1975 2855 1695 869 365 3109 2857 2937 1185 1784 607 1369 1783 406 1605 25 2283 1020 973 91 865 334 1976
1778,1954 2850 2777 2022 3215 255 1956 2076 1737 266 1147 1748 2652 1405 1220 3022 1386 100 2726 116 2171 3184 470 2875 1722 2885 1106 3042 1681 464 489 1197 2179 1560 2470 1465 2485 3100 2350 2435 865 2320 938 1348 2724 1451 2111 3158 1922 1786
1779,2333 245 208 114 268 2428 899 1348 18 64 1818 2058 2933 2454 412 2031 11 1758 2839 1733 485 2529 417 435 3118 48 1731 1643 3145 3011 1102 704 1234 1247 2181 3218 2787 2012 594 3229 1830 968 677 2171 2905 183 2533 1386 1443 2211
1780,1964 2006 2878 588 1474 2164 2977 3145 2631 1975 3241 92 1295 1325 1686 405 2178 2652 1204 335 2959 2350 1130 2855 945 167 1054 372 2262 1224 1407 1835 1896 91 987 2852 3142 46 3179 1650 763 454 1015 964 1197 1268 3220 602 847 1755
1781,2072 3059 2359 868 1577 1804 767 2035 2295 2782 814 2044 470 1755 2649 2986 1643 1812 1040 1156 2825 2724 2684 663 1681 3052 229 2790 1468 869 2464 1121 346 783 3194 2983 2006 532 192 1078 2179 865 1417 1127 2393 965 1714 1185 2343 2481
1782,2320 2726 134 2173 1857 783 706 2971 865 2747 496 1474 2171 443 371 2537 868 1195 1297 122 1239 1868 3049 3041 637 517 975 3142 100 1119 1421 426 1697 19 976 48 3205 3088 1193 988 2312 2714 829 1800 2866 1745 3147 1529 505 490
1783,538 2444 3237 2531 2344 2945 1369 1853 162 1290 2455 2460 505 173 3083 1417 1745 1803 746 1156 290 573 3040 2885 1360 2223 2332 3147 1113 1477 2808 3103 2427 1539 2299 2189 783 167 2652 780 2994 1224 1132 3068 2645 2126 2828 993 1300 2878
1784,1026 217 2521 644 1614 505 2557 2971 1290 1083 2259 745 2827 1324 2696 2086 1218 1130 515 277 465 1521 486 3206 593 2823 296 1023 3162 300 770 2946 1119 741 1305 2807 697 1770 915 380 2940 663 1857 1693 1517 2966 423 1013 1853 1055
1785,417 2928 3182 65 3015 1013 3109 663 1465 427 2086 277 3229 2749 611 1386 2334 1648 219 3209 3032 432 550 299 157 2299 119 702 1230 749 760 15 1410 2703 773 1023 2480 1875 706 551 1372 695 2445 2127 2664 3110 859 1260 863 756
1786,888 2091 0 736 773 1064 3118 1398 1213 2828 114 3111 2163 2937 3220 840 2428 2666 1357 705 2320 1314 3145 346 2470 1336 3226 1922 2954 1129 2652 2080 100 959 2122 1784 454 521 1964 354 292 2537 976 91 3064 25 2546 1268 2874 280
1787,277 3037 1343 2997 2122 2823 2326 72 1156 385 1424 1832 2536 2108 3207 2299 2343 431 2127 46 239 1268 3190 124 2651 1770 2856 663 3090 3103 2931 2946 167 2222 2547 2232 1942 457 525 2855 2497 2971 479 683 2899 361 1348 1237 3073 2910
1788,3231 1407 538 1754 3248 2823 2525 960 2005 2695 3046 968 2328 2206 1206 2781 2523 1989 202 1347 2769 1351 3229 1321 1123 733 486 1145 1786 2795 1262 2119 167 2099 1978 2966 2013 2940 2974 1469 2645 1456 2997 584 2029 2679 2463 2551 3123 1179
1789,458 2985 1575 2861 2217 2139 2056 2117 690 1221 2371 938 1767 1355 2959 869 2380 2437 1909 358 1604 2338 92 865 705 1868 1651 2312 1423 1768 1681 1197 1268 1733 2878 1325 2546 962 2889 3176 2631 2537 1684 1747 384 1648 3220 275 2485 2108
1790,1971 1708 1476 1583 1853 2785 755 1736 976 3087 1904 2836 1432 2928 517 2770 1478 1737 2326 1239 1685 381 1974 3049 100 1061 702 3014 1789 2876 1405 1289 1155 779 2576 2324 3127 1332 1244 869 1415 1180 2421 2441 1884 1635 1060 1396 692 433
1791,2217 2734 91 2385 2594 456 1268 815 1984 3103 1770 954 987 2810 1455 2934 2350 856 1677 2688 2726 518 865 677 3181 1269 417 2957 369 288 1386 624 2320 2595 2318 2159 2380 2977 2464 1129 2985 1821 965 869 1200 2887 1154 100 2780 905
1792,3224 2752 64 3052 2387 2596 1547 362 922 2594 1714 94 544 43 1873 891 2425 499 776 253 2755 3103 2611 3 734 266 622 2072 294 3189 651 348 90 1880 928 2091 868 1494 1526 98 1976 2499 405 2809 1746 224 1272 2787 1446 2974
1793,2466 3078 938 2022 2913 2624 431 1875 3065 1907 1386 1336 2506 2144 685 697 1520 1822 3236 1784 663 2638 1673 1325 2757 2885 1237 1372 961 1575 1193 1115 2701 2351 588 296 1857 780 871 46 0 1835 1184 1200 706 662 1563 2478 3184 3041
1794,486 2178 1573 1765 2233 2306 2705 331 1452 1556 1415 2173 3079 2444 2527 939 1828 505 1520 2550 555 585 1362 180 637 1130 984 1347 2531 2587 222 2822 1575 1317 1914 3238 1871 1917 2887 423 1601 2115 2664 1002 2445 682 825 751 1325 3035
1795,1013 2108 1348 3229 803 1818 1990 128 761 3032 2786 2750 2767 2039 2652 2391 2882 88 3158 2309 1762 1505 2174 2088 697 2885 1786 1784 3090 468 3145 2875 2825 1949 3209 749 2428 2211 2855 1020 183 1048 2117 2031 2940 556 991 2470 745 988
1796,1991 1237 1474 2652 1352 1184 2956 2299 2343 2351 1560 1348 2855 3140 2940 803 2239 1575 275 2841 266 830 3241 126 2117 698 596 865 589 2341 3039 458 1239 1128 3037 2428 2339 2725 241 2850 231 496 976 2546 1455 3118 814 192 2182 2921
1797,588 2177 327 1278 2282 2237 801 231 3145 1990 3181 1949 1396 3001 1575 1187 2124 2147 417 2559 1879 415 865 2320 273 1768 457 3246 1905 662 2563 2652 1722 1754 275 1927 2022 721 1681 778 1348 1911 2222 333 1318 329 2312 1193 1657 2404
1798,2795 585 334 2535 300 2330 505 775 1321 2361 2176 2174 2159 2921 1802 1652 1756 960 1846 1969 1765 2822 1226 2902 13 1365 1283 2401 1977 2944 328 2937 1412 3184 384 2126 2833 2234 84 1533 2527 1115 1915 1826 498 1575 3041 162 1290 248
1799,1088 1117 232 470 1106 2933 2825 116 1533 2861 3059 2147 2964 2957 1122 3258 2750 1178 2417 2338 515 192 3247 1371 719 1193 2705 2714 2258 2551 1767 603 2713 1269 1567 259 2478 1641 1612 2055 868 64 988 650 3003 1864 272 147 3194 48
1800,2898 538 423 3147 3162 2413 2966 2977 987 1575 2320 431 2470 2055 980 2937 1761 1598 2474 2736 1226 337 465 2866 1612 2299 1203 1716 2652 0 186 2283 471 1129 2974 2971 637 1302 2176 919 1973 1233 2889 3237 2678 1006 2031 2200 497 2351
1801,837 3031 1743 2321 1648 1978 275 767 719 1309 1672 221 1177 3178 2483 3018 363 1027 428 2186 865 1575 3106 1959 1938 1465 2514 3156 3139 1803 1119 960 871 830 494 1793 451 2180 2382 2845 97 92 267 3035 1949 417 1352 505 706 1409
1802,2088 2385 2546 2779 845 2086 1124 1804 1531 2392 1317 2905 2857 2306 312 458 2939 1135 1246 998 2122 2771 122 2499 1002 677 1415 319 1242 682 2455 239 2960 1111 863 1005 335 834 1659 1154 2196 2648 2878 2117 3220 3134 1972 91 2352 2609
1803,1113 2444 1459 1677 925 1803 110 3112 926 1860 1728 2902 842 1300 2734 2173 2521 167 1295 2351 1122 621 3178 276 307 1958 1735 1767 1399 1690 361 299 422 142 243 1134 1942 690 719 1132 1455 3106 173 2039 1460 928 2403 2757 1847 2107
1804,1402 2350 1737 1237 1797 1417 443 595 2217 2700 1006 46 2081 1731 987 2312 973 1156 1547 423 33 1977 1812 2299 2786 2850 2555 1423 2111 294 1818 169 2750 2521 1010 1377 2899 644 435 307 1756 2384 1455 1706 2338 1046 439 2705 1871 254
1805,2089 2852 2066 2287 2661 1290 2702 2820 71 454 1797 856 847 515 471 486 1979 490 2044 1782 1197 2006 2910 155 1614 3186 1646 1435 1770 692 1784 1349 2384 1745 1305 497 2306 1781 1975 443 865 505 884 2728 382 2555 231 1423 2639 2521
1806,2885 3258 1317 2546 1386 1197 938 1005 1686 1644 1474 3150 954 698 337 2352 2159 1325 1034 2472 2022 2431 825 1669 1855 2997 1090 1352 3241 1650 571 1290 2299 1407 275 2312 505 1750 335 119 1006 358 2930 2841 1269 743 1405 945 1634 1828
1807,1348 134 2325 2081 2541 1612 1767 898 1082 2399 1560 2606 2350 803 718 704 48 2415 186 1966 470 1567 100 115 2875 402 2262 3084 362 1770 1722 1714 2163 865 1651 2312 733 471 1920 901 2403 2568 2652 1210 2855 1531 1729 1647 1370 2799
1808,1006 582 2127 2751 1466 2115 543 1812 1443 1336 2351 697 776 2431 3142 1792 1474 1280 2460 856 2814 734 709 457 465 2855 1226 865 231 1185 119 1873 2921 2841 663 1857 2135 2645 417 471 579 943 964 2464 3220 3209 706 2574 2182 2555
1809,1496 47 651 2885 1828 2339 687 2229 1402 1026 1386 897 2022 3059 945 465 2700 2320 1130 556 1189 3052 1942 1324 3145 1818 2750 1973 1474 706 584 2568 1575 2127 517 2350 719 2720 2855 939 471 2460 655 2805 1784 2470 702 1781 2547 268
1810,48 2551 1864 3073 2470 3129 3104 3145 1197 3241 1195 748 1651 1371 272 471 589 13 2308 2066 72 2548 2807 925 2932 1297 803 2547 3052 1365 2460 987 706 1254 2398 1065 1973 296 1533 2799 1156 532 91 2852 2757 2705 3233 1898 2940 3209
1811,2136 1446 2259 644 515 2307 2661 275 1868 3035 2173 64 1280 295 719 2937 1195 761 490 2437 935 1737 706 2350 36 1185 3220 876 443 1102 2470 1141 2787 988 1722 3209 1754 1513 1585 2726 523 598 521 1479 1106 166 609 1643 2033 1455
1812,1297 1030 444 1840 2228 2661 1648 1673 277 361 2823 703 471 2282 1909 1686 1846 2491 3162 999 1607 1873 1193 2885 362 2460 1028 2470 1533 18 776 2537 1386 1575 2464 167 812 1289 1602 669 2455 2977 3241 2940 2557 443 1828 2022 1307 1746
1813,2305 1747 1277 1433 1515 1123 1684 1685 1681 2878 2521 376 114 865 1585 13 1094 2919 6 1475 1088 1798 2205 2245 2866 328 2386 2070 68 1804 1429 2176 337 1999 232 242 1474 736 2627 2970 147 96 2986 524 874 2076 1766 445 741 280
1814,806 1383 2014 628 239 1571 1154 1503 1448 1085 431 866 2753 1450 2201 1683 1744 2251 901 629 1031 835 1226 449 2620 1719 525 2169 2601 726 604 1434 2944 1849 2189 462 1464 195 1101 1497 1227 1799 342 2164 1613 1622 103 2156 582 547
1815,8 1418 2649 1147 2126 1976 3250 57 3163 2861 2159 1026 1597 512 1822 293 67 3182 2484 3 260 47 2597 532 1862 1783 1939 908 2133 1589 3014 1784 230 1690 1498 193 2044 1973 588 2874 2594 2389 1158 2320 706 1620 1109 497 2932 2368
1816,607 1575 1641 1761 3035 741 1214 2477 981 2525 2431 676 65 505 1156 1702 865 1770 2439 2537 1666 2811 1077 1324 1369 471 1677 2306 2841 1290 1755 449 239 1672 2117 2133 1868 2547 2731 1614 1389 2631 358 3081 294 2051 918 1835 3210 2089
1817,3182 3237 1422 1365 490 1573 465 471 1651 43 1792 823 1575 1920 1034 1673 1931 2044 669 1242 2885 2415 865 2664 3040 2299 296 1295 719 2173 2855 2320 331 275 706 2977 180 1544 3164 1386 1298 2470 964 1547 1200 1551 1185 3238 1455 2402
1818,1137 2632 204 991 1299 1873 1161 3045 2309 368 2406 1006 3158 1194 2678 2980 1168 2262 1212 3022 3123 3 394 1231 2474 842 68 1572 2614 2958 2823 616 2794 2677 2149 45 2812 1213 1883 1402 2270 1912 997 3131 651 1820 1210 380 1379 2488
1819,1939 2702 1745 3207 1573 2127 1171 1501 214 1250 514 797 2881 1031 1791 1237 1349 213 1279 406 2304 854 2910 796 814 2747 2757 227 3035 2664 31 2919 2742 672 3079 1604 2855 1519 1762 935 1498 1901 1396 2964 1643 1979 2904 1695 1607 167
1820,1575 1193 2196 1861 2944 2350 1975 988 719 3123 1001 1405 987 968 2320 3041 2351 2031 1197 458 1455 1351 1226 637 876 317 1734 2885 644 2922 2117 751 812 1195 1185 1786 2498 2841 2115 2470 2726 2820 496 1383 2022 2089 2887 2299 1386 1362
1821,876 676 294 1575 2127 591 402 1812 150 2841 773 2022 981 99 769 1734 829 470 2351 479 545 1722 1615 3087 163 1197 405 501 1868 1224 119 559 938 998 2977 1034 7 2275 2957 2337 2007 1939 706 2958 1362 2173 1144 1119 596 865
1822,1558 1213 275 1455 3182 3181 1361 827 2537 657 2563 1977 1635 1799 1684 2108 1354 1185 1919 1804 2039 2170 1868 61 2332 3147 2971 869 1621 417 2380 1681 1369 250 456 2364 1660 1832 719 838 2460 2809 582 283 487 2232 3080 1252 333 2118
1823,150 2081 702 1990 2193 435 3159 1973 470 780 814 4 1753 1721 2556 2428 186 2272 3059 2312 2022 1501 48 3118 225 465 2159 2919 1684 1423 598 2201 1722 2861 1770 1742 427 448 405 361 2362 2393 1901 205 651 1290 2140 1788 1804 2541
1824,1032 2472 362 1575 270 637 1600 2976 3165 157 2111 3040 1200 565 3237 1450 1591 1020 1873 490 448 1936 964 935 2505 2128 1455 1547 712 2305 1594 497 845 2661 1941 2809 2565 1239 2072 1761 1939 1253 435 698 3175 2721 2958 1558 2794 3051
1825,761 1280 521 3148 1278 3233 2171 1573 1196 694 803 2579 1741 603 2830 230 2744 2087 966 551 2905 2825 1719 1539 1332 566 2239 1046 1397 383 2365 1106 2163 238 824 2323 28 2157 2116 3039 2866 272 949 1475 1239 2778 2666 2464 1465 2718
1826,1533 1575 2932 346 2338 1386 46 1722 2937 2022 2208 1365 2786 2087 2921 2958 2147 465 2638 470 2902 1183 2521 720 1505 1936 3087 1184 517 958 443 1200 1651 589 389 2750 650 3220 703 2688 876 231 217 1060 2664 702 2142 741 72 694
1827,2651 2380 1969 2611 719 876 361 1152 1446 1421 505 1399 3186 2962 741 3040 275 2971 1365 2117 2923 895 2455 1325 335 1858 964 231 2305 3189 2721 3241 2186 965 2259 3162 1804 1755 1197 588 294 2805 2845 1268 598 1797 2007 836 698 443
1828,633 28 427 1197 2706 441 663 3167 1494 3156 954 2940 767 949 1693 865 2898 1325 175 1307 2320 939 2857 2805 808 1942 1405 1567 1746 490 3031 714 164 871 1268 585 2463 1102 1575 2287 275 2946 1505 1365 471 2622 3142 2514 1684 719
1829,719 277 3189 2810 1424 454 783 1268 1075 1421 1673 3236 1298 3056 1812 2885 1455 186 1156 757 1672 280 1887 1977 734 3 706 3106 1496 2472 958 3049 1197 1237 910 2232 553 2173 2966 1422 98 1139 2415 363 1973 2855 803 398 431 1318
1830,2270 712 230 2258 266 525 2001 2111 1060 526 1278 1498 830 2652 1560 1386 3242 431 2350 853 1213 3241 1592 2638 754 1465 1197 656 1734 2081 272 489 702 880 2704 641 1320 2962 2193 713 596 2171 1071 3231 2815 1226 2380 1379 1065 3250
1831,2185 2928 1092 371 333 2291 471 2275 1197 1832 365 1767 719 2124 1295 1770 1185 981 2351 505 663 2320 1262 362 2795 2178 277 1034 2065 384 1922 3037 3092 1325 1474 2940 1593 2070 698 976 294 1195 2726 1113 1977 2022 1673 1156 2669 3088
1832,3215 1662 229 2308 2594 1410 485 2628 2497 1768 1810 1297 1728 2967 770 780 1196 2743 999 1954 891 1469 1353 427 25 2112 1465 1358 2499 1348 3109 2831 16 2108 2501 1429 682 828 312 748 620 2397 317 2746 2770 1586 267 3026 2024 981
1833,2964 644 1643 501 296 2152 168 1745 1121 2693 1795 1197 1722 2696 170 748 486 796 2472 745 1770 1675 905 2299 1846 1369 361 2937 2100 1430 454 1920 232 2555 1239 255 2661 1102 3220 1672 292 1156 1714 521 3187 3202 1922 803 1306 3139
1834,1241 1873 2351 2514 655 91 128 2823 2738 1505 3122 496 380 335 296 703 1156 2726 2652 1474 926 2142 1575 1307 277 1185 1861 2841 1318 1399 3078 3 3209 1087 2313 988 2117 2147 2885 2810 1857 2957 651 1812 2039 2855 1681 2011 471 2182
1835,2652 1409 1722 736 521 2470 1818 2306 1060 1204 2382 812 3059 939 176 2895 505 1152 3176 2885 2754 2350 1386 1922 2782 197 1956 702 2320 1226 1030 1336 2962 2977 1474 2193 275 221 1130 77 3241 470 976 2726 596 2855 1575 100 2770 517
1836,2270 633 1147 405 2546 2994 589 1423 2283 1237 1218 1130 960 613 1389 2312 655 1556 1797 1170 2080 1119 2354 786 783 2316 2467 1902 2966 963 3118 329 3189 981 294 2754 1405 3010 702 553 1681 2664 488 334 801 3174 1409 959 2115 944
1837,2193 1005 2623 2527 2081 231 2350 1362 954 3241 1558 505 2652 3237 2879 1268 865 2885 91 856 2312 2805 2964 2111 2022 2217 163 2688 2679 1377 1239 2157 1048 2726 1325 1088 598 1415 1197 2385 43 2182 2537 3176 1386 2937 3092 1213 2546 588
1838,1090 1352 1348 273 702 865 2611 230 812 1804 2928 3248 1455 1197 1465 3031 2537 1274 1868 2527 1386 2979 1972 2470 719 2940 1474 1196 2179 2117 1332 2380 2831 3187 1073 698 3032 2232 393 2464 2351 1577 2782 231 92 1409 3182 2974 2034 1793
1839,942 1470 1063 3250 74 2064 1676 1024 796 2995 356 2908 1386 1032 14 596 748 2832 2799 293 2541 1339 1254 3236 1389 208 1410 1280 871 100 921 1983 517 1051 1840 2403 2776 926 232 1816 2883 633 1770 2861 288 998 1548 1269 1357 1605
1840,3061 1215 1187 579 2818 496 2823 1352 2547 3211 2814 2537 783 2330 3078 1826 3065 1868 2837 1116 557 1949 2351 1569 1322 1393 1637 3178 476 1386 1835 1193 2000 3034 3176 2592 1803 772 273 1455 809 1200 417 750 1135 1123 84 960 2297 2192
1841,176 2108 2913 1575 2024 712 3236 2066 1156 2850 854 2126 1013 770 938 2633 2985 2312 1200 2889 1881 186 3065 1348 1942 1065 669 756 2394 1835 18 2304 1324 272 1673 465 2425 749 277 1241 46 1044 2724 1386 2563 2835 3248 2885 1770 1551
1842,271 2171 2320 2616 1129 1443 1745 3022 2885 1845 2724 18 465 1737 1681 2703 1314 1975 1290 2371 2861 1141 1784 1575 2841 1432 589 2045 2022 938 1560 1423 2652 702 2350 1673 1268 398 2787 2750 1474 1128 1272 3209 2464 2532 2163 1770 1498 551
1843,2460 2990 1575 1405 2006 2305 1213 2193 394 1474 2350 1984 1861 2406 91 2369 1185 2888 358 2428 2613 2111 856 1501 2651 2885 1290 651 1218 2537 2631 1224 2380 25 2174 3250 1268 2645 231 662 1196 2022 465 2034 1391 3041 2810 3194 950 981
1844,2039 1792 2536 18 2622 2144 859 2455 663 1734 2706 2464 988 1348 1405 2022 457 2351 1605 2007 3142 1196 1673 1693 1241 3026 1662 412 2783 3022 2664 231 1920 706 2497 2537 2975 838 2885 637 1825 2180 380 1812 691 1198 607 1072 2946 2460
1845,613 1829 3216 776 277 2814 2312 1399 1900 3061 475 2664 2652 710 1242 2940 405 765 2385 1325 2498 644 2915 1072 2921 46 1387 2380 2014 2899 1501 2006 1005 2281 110 1405 905 3037 759 1793 553 734 162 2350 505 964 1685 2563 3179 1957
1846,1049 969 2062 1829 2854 1237 920 3174 1757 425 1244 1293 515 813 414 901 2554 1506 2097 493 361 3106 2473 3205 2206 1417 3215 1100 2144 2346 2403 1852 1287 183 1579 3258 2993 2592 580 1388 299 2995 746 2482 3113 2004 2210 2189 1928 702
1847,2833 1648 656 2821 294 226 698 2124 1185 2031 92 2464 2312 1456 1167 1377 167 716 1696 3178 3071 3258 1536 1196 3092 1889 1844 3118 2661 415 1684 1715 2710 2463 2997 3237 2810 1023 1969 176 181 2030 489 485 1059 1077 2805 783 2974 678
1848,176 2022 2547 2024 609 181 1396 697 1379 1793 48 1575 494 3163 2603 958 1060 217 2138 2312 968 2940 1786 471 1887 2726 964 2738 2979 2308 1351 1800 2320 549 2133 491 2179 515 2058 3209 2403 2127 1693 2299 2855 783 702 1132 1734 2351
1849,1575 1829 613 951 2879 3085 2115 271 3110 1152 240 750 1102 852 714 145 2983 1497 844 1659 628 1130 1085 277 1612 2546 1774 3237 3243 343 1755 1531 1957 1174 2997 2441 1197 231 1614 1510 1358 2977 550 1112 2262 1474 2402 303 443 2088
1850,1082 3137 2952 142 192 405 2031 2438 1025 521 3059 1348 1547 439 1099 1811 2216 2081 971 2022 1197 2350 2541 2182 1152 650 677 945 2090 2470 803 2690 2853 2527 3241 1229 2542 266 2380 2823 2111 99 590 702 302 2537 3237 609 1714 839
1851,1010 3004 2258 146 824 1185 1628 1575 1078 2932 275 147 956 1859 121 3118 2874 865 214 594 1200 2414 2585 1048 2127 712 1377 2406 1681 603 325 2830 163 2986 2077 2163 2963 719 2710 2888 702 2726 1747 853 2937 336 2486 2555 3253 2639
1852,2185 633 362 1023 1601 697 1756 2312 3187 1579 0 186 2030 549 2107 2547 1715 164 485 3181 1348 1424 1868 1915 1796 1505 277 2029 2464 1749 1324 1341 2557 1949 1548 2693 1575 48 2841 733 780 1112 2338 1978 2699 1264 812 3186 1241 1684
1853,521 168 2361 2350 2182 2157 596 2470 2579 100 296 1991 1659 2726 2638 2725 255 1086 1446 713 126 3258 1254 2179 2800 3220 2176 3107 181 1289 370 837 31 1197 1741 2885 589 465 610 1713 3247 1990 2080 1371 3241 1997 2943 1144 308 2724
1854,2111 1533 3256 192 1119 2852 2115 1797 842 816 3213 2006 1396 2847 402 2834 358 2350 2307 2652 1730 1651 2786 3077 91 2819 768 1006 2937 2902 648 2320 1871 2351 598 2985 2799 471 1861 2713 2173 2631 2470 1197 1556 714 479 712 2065 2347
1855,3085 1305 2377 1132 405 538 1508 2899 1254 2828 1290 791 954 1853 1156 1055 1656 1144 2751 389 2329 1663 1277 217 2607 2689 2768 505 622 553 2885 173 667 2636 292 972 1525 1575 1268 430 1422 3132 2661 2002 2456 1685 919 2344 556 1990
1856,2324 88 2411 3199 968 384 484 723 636 1847 2024 2979 1909 3073 2814 1673 1524 828 2304 741 2981 1881 702 1722 275 2963 2786 1307 1761 2537 579 2845 2885 2795 72 2767 2565 1092 2656 333 849 720 1075 1715 2398 1113 1059 1660 2463 865
1857,824 0 208 490 2221 3203 1722 2152 2466 2933 1010 2825 2785 730 1227 241 2343 2034 2188 2749 156 1808 2245 2479 2470 2634 1977 3048 2022 115 2880 2875 2819 2652 1128 1358 959 3148 1122 2388 2957 1214 2047 85 1176 1622 2258 1020 1222 3194
1858,553 1686 2990 905 1141 2810 367 2265 2652 405 394 1797 1020 2320 2431 1264 358 1129 1137 48 2193 1327 2152 1991 103 1268 856 2959 1260 336 2977 662 2937 1575 2819 876 589 2726 1628 2428 964 773 505 714 2710 1185 21 1387 2797 1218
1859,2163 1290 2198 3022 2547 454 2472 2878 2371 748 2790 2384 2065 2044 2227 958 868 2883 100 380 2932 3103 3187 288 532 2464 1941 2006 1129 814 140 2874 1944 2052 2548 3072 1437 2690 3218 366 2481 607 2485 266 1386 1245 465 2175 1689 803
1860,1343 2997 2299 2602 231 2652 1325 1156 1812 3037 662 1677 3015 1896 2066 2193 2435 2563 3241 465 2651 2837 698 2609 589 1480 501 1054 333 2460 2320 981 1185 2885 865 1797 2222 1088 2695 2350 1868 1734 676 1295 2750 1800 3221 2470 1722 3078
1861,579 365 1709 2073 1083 1246 1190 226 1889 2607 660 1388 573 918 2281 2086 884 958 1860 2393 2366 1135 770 3258 2940 1999 2415 2684 600 2653 337 3013 475 1649 3097 264 3178 2380 277 540 1944 907 2841 1247 814 3139 2141 1324 975 1530
1862,1505 115 959 1295 1197 644 1840 1156 800 425 277 2750 2541 1745 2066 962 1920 1439 1857 3037 1200 1355 389 1936 167 1961 518 2695 3026 3142 2995 417 2757 1446 2933 2568 740 2176 2693 706 1415 479 1784 1432 1577 2738 319 1575 745 2022
1863,1896 2297 1575 3210 1158 2485 906 336 423 1422 231 458 2362 856 2115 1720 480 471 426 598 72 505 3189 1651 1362 239 2908 2022 651 3196 2812 2213 1224 1325 1185 1895 465 1423 1556 2474 275 2636 2930 2822 1317 939 1801 795 2350 335
1864,2906 2072 809 1969 1303 1997 2545 2466 2171 208 1147 324 2087 1885 18 2669 2324 1522 2904 3175 2838 243 1572 3257 704 911 3130 1241 1964 3259 457 2228 280 2359 3164 2488 2384 1658 3189 417 1150 1975 1350 3060 915 2220 772 21 1220 1580
1865,924 942 1065 2347 1684 2128 1741 1443 1133 2258 1749 964 1022 1371 1218 2468 1129 1417 2592 2933 824 1880 1533 3218 987 2031 464 2351 3154 165 3083 2350 225 2497 84 600 2111 2503 2353 1195 2855 2114 1702 1941 1168 266 2926 14 45 1341
1866,1835 457 1575 1429 2222 905 1295 2940 277 1386 1860 2855 117 2039 505 471 1673 865 1922 2652 2299 1949 3031 1770 1573 3109 1657 3241 1407 502 1465 1942 176 1857 1586 3182 1034 745 2320 1302 1090 2111 1693 231 1923 275 2464 663 1325 2035
1867,1313 1072 3108 749 1112 1348 3078 494 2514 697 1778 2312 417 684 2024 1250 1053 1430 1041 1920 2005 3123 2493 2274 15 3133 85 1179 2460 1860 2619 3202 31 2655 2706 961 227 3178 412 2237 1385 2508 331 1336 968 2268 608 2214 1214 3182
1868,2928 762 1405 431 2193 892 231 2042 2126 3237 92 1126 2020 2754 2445 2299 2695 2392 86 938 1984 2095 1448 2009 821 3154 333 1755 1998 693 2645 2217 1770 1268 1531 494 1625 1325 1386 3182 294 1474 2805 1383 2931 2661 3041 981 1505 217
1869,880 3226 2937 3193 3080 412 2885 739 3176 239 955 2232 224 1832 2944 3049 783 2724 2826 1193 1586 651 2993 3220 3083 1474 227 1196 2182 2464 2024 2645 450 2214 2127 2940 2039 2911 3078 3167 2351 454 1424 976 1299 698 1904 598 2726 565
