UserId,ItemId
2443,2435 2650 2754 1306 275 2749 3258 702 719 2537 522 2117 606 2940 883 566 840 1013 1754 518 1474 2007 1060 2966 2012 988 1681 2351 1101 1672 496 1722 1197 2178 2108 2706 865 1560 1465 2888 2470 588 417 891 2549 2541 2837 1262 2527 1423
2444,332 3236 1575 2724 2629 2193 1770 231 475 2805 1034 2281 230 273 444 958 1755 405 750 1736 2885 998 396 2959 1198 1804 2514 1648 981 545 505 1272 2607 1274 2464 597 1861 938 2810 3178 2182 702 496 838 3075 2460 2695 2470 1301 3150
2445,856 1896 2431 1200 2885 122 3241 1195 231 2652 1197 2470 2196 2350 987 170 2538 2173 1386 2474 2164 1964 346 1684 2262 233 1005 1868 3142 637 239 394 2428 1797 865 1325 2726 655 938 1129 905 1942 2786 783 2413 1861 2971 1770 876 1722
2446,3218 2833 2024 1812 2940 2470 396 1377 2743 18 2464 1193 2726 1983 504 2922 2724 1722 921 1371 783 2111 2950 2180 354 412 521 2177 1241 1786 702 1991 957 1042 2351 945 2750 2179 3158 840 1185 2299 1868 100 3178 566 767 2588 204 14
2447,2779 555 1689 171 2448 204 3161 195 2692 449 411 448 1445 377 3158 533 2061 1339 1415 2605 1026 2422 2702 536 418 2134 2315 307 841 2570 2900 92 327 538 492 328 1613 1065 2540 281 567 1032 2105 2611 1784 312 426 726 40 1917
2448,2024 2464 2115 2805 714 2312 719 2928 471 2833 496 1325 335 1895 2007 1135 1092 384 1198 3078 871 494 2066 770 1193 1005 3220 3026 767 856 2706 3127 1156 637 46 167 2180 1768 1672 2283 553 98 458 2845 2117 698 412 2339 1949 3109
2449,161 2392 2957 394 2887 319 692 2956 1969 337 1006 1770 2736 1915 2977 1203 1684 613 275 1672 2811 2921 2779 427 673 1688 1521 372 1005 1415 1518 2193 1154 1681 91 1648 3031 2537 3237 2546 1185 1077 405 99 1129 2820 838 1150 2246 3194
2450,2952 1474 2885 938 2537 959 1455 479 865 1200 3256 987 319 275 3241 2350 1410 1185 1327 361 2470 1213 942 1295 1195 214 1745 2312 47 2841 1857 845 2521 2464 3037 734 1306 2320 2024 856 3013 2455 1722 1045 99 2944 2341 1941 1456 2444
2451,590 905 954 856 1218 1474 2474 2645 2316 1812 755 714 2521 1861 1195 3210 3106 1055 1684 1770 337 1048 842 2934 2193 876 1213 294 734 458 2380 2464 2959 1521 163 2312 2115 3092 487 2402 2385 2129 405 1558 2685 167 3184 1386 2455 1895
2452,1455 2066 1193 1218 2669 2024 2664 1755 2011 1306 719 380 505 976 3237 2563 1835 2122 1200 2810 100 2874 2222 2568 1860 1812 698 767 1112 2182 2343 496 783 2403 2494 2706 471 2805 2441 2514 2232 3041 117 1423 697 1102 1558 2091 1241 3127
2453,1795 766 1293 1958 1418 960 1048 1305 2115 895 1915 244 692 1069 1755 1200 1421 2684 1684 2182 2480 1325 2086 275 294 1861 1747 2833 2470 603 405 2232 2344 3237 2385 354 3124 1237 515 741 2466 1772 1576 2800 676 938 1575 1770 1269 444
2454,1157 1737 497 521 2179 2875 2714 2176 385 2111 2986 1784 2933 945 1991 1106 2119 1332 644 3087 296 2688 2387 115 1237 964 2127 1122 3089 2548 2044 2488 1129 2055 346 765 1446 796 1602 3039 1034 1443 2472 1348 2255 2718 244 1324 1465 3229
2455,2770 1700 2726 937 3148 2548 870 1232 14 1121 1038 2022 2228 1387 241 1579 1748 1197 2878 10 2024 2351 2670 779 2350 2301 1010 3061 1371 3189 1722 2724 2179 695 396 1207 1741 2068 2470 3145 2885 921 2110 603 2688 1106 1502 2127 2875 1956
2456,2752 2480 213 1332 2250 1147 676 2232 1379 327 2649 319 229 197 2685 169 3199 1895 505 108 2860 1573 2568 2821 1386 679 356 1474 3206 1612 337 2885 2240 2688 1498 1993 2781 1743 100 2432 692 2415 2351 483 1960 2970 689 868 1714 1735
2457,2340 1203 1770 1009 676 1949 427 2885 2034 2977 489 2306 770 2514 2536 783 2805 3236 2463 2351 714 3229 2012 3139 1866 1861 3220 1348 2527 2845 2126 1133 2555 3041 2331 358 2039 3010 1000 1812 2217 1405 2981 1811 496 412 92 18 2178 3073
2458,211 3227 475 322 2195 1815 800 1429 838 2724 3236 594 1095 1232 1198 3062 750 1424 1889 2013 2549 1677 1372 1175 695 1374 1284 2004 2131 821 1754 383 1863 77 2751 3178 1505 998 2125 0 2403 2229 1860 1059 1792 911 1988 2180 3209 1083
2459,2885 2855 2163 2568 1770 1402 2127 1881 2312 2865 1195 2333 2652 674 1533 2222 471 964 1213 1680 1575 1197 865 2757 2474 2840 3142 800 2275 1520 233 505 1307 1784 3052 2351 1868 719 706 2595 1474 2455 1693 2914 3210 361 1793 938 1290 571
2460,1402 964 2126 2338 532 2819 2533 3052 2448 2320 3175 18 720 1180 2875 380 1396 3250 3129 783 2232 719 1681 2488 275 2616 497 1001 2359 2987 1822 2874 811 1800 423 1474 1446 1868 3209 272 1455 1292 3064 988 588 1357 3145 2976 91 2057
2461,2885 3246 230 1125 1197 405 3236 584 1664 1575 3221 981 2024 2464 1368 1474 2022 1911 2810 1619 313 1030 839 1268 2031 2131 1799 2470 1470 2351 1861 1792 2549 876 1465 2216 417 1274 2652 812 1377 2182 1873 2774 3129 393 98 767 3181 2193
2462,2713 2568 1110 1409 335 2805 505 458 2115 231 150 2096 2380 2460 3035 361 2865 1861 974 1766 2182 1892 1048 471 190 2885 1213 1517 1957 1362 2113 2088 1832 865 719 2344 1544 1295 1784 683 1597 1474 358 3220 1268 954 2652 294 2006 2196
2463,3151 2485 1058 2867 7 2855 2942 456 836 1166 832 1029 2522 588 1386 486 2419 2455 3035 2721 783 3010 1054 1965 1540 2921 1720 830 2885 1130 1740 3186 1209 1369 2427 2969 401 1598 1295 465 706 2107 1865 939 1195 384 2546 380 1614 2940
2464,1314 2239 1957 3026 2818 1373 1586 2514 1823 1387 2770 3215 412 1949 728 577 3109 25 2464 2445 968 1411 1482 1907 79 614 427 2340 2940 1802 1405 2458 2221 505 2537 2392 333 1755 2339 84 231 329 403 2497 2024 1969 3201 1336 594 1053
2465,942 2326 340 3230 2280 2210 448 1046 978 182 2434 1644 721 1470 1122 2785 736 2930 1513 11 1193 3003 2637 596 3032 2347 957 1797 1768 1599 3028 974 523 607 767 1395 2838 2518 770 2049 3041 904 1865 788 1245 2412 1956 2600 1995 1297
2466,3044 2945 1482 998 491 518 2621 2729 1124 310 151 338 1458 935 2650 2464 1957 805 320 2375 2005 602 1515 1543 1489 1665 2856 3023 3007 1336 201 2784 2402 740 2760 2359 617 850 1143 2039 172 728 1419 2129 2645 606 2133 2944 2848 2710
2467,2811 2316 2065 3210 1797 2213 1405 2115 1240 714 1480 2225 233 906 1325 933 2089 776 1005 1152 905 2193 1770 2885 2810 458 505 1349 886 2392 2113 2385 1971 3243 1213 1475 1585 2375 2072 2646 866 405 3041 2368 990 1006 998 1087 1200 2299
2468,99 1267 2758 2767 183 960 1506 2572 1409 1575 1085 2832 1521 2461 958 1113 188 1584 2959 3026 3196 417 1110 1549 1034 3165 2529 781 1684 1057 3092 948 249 553 1635 2042 972 1676 275 1119 1664 2954 981 1487 1204 1957 933 792 2800 1821
2469,1547 575 1504 468 1506 2522 2411 1452 2002 2977 2734 1529 845 2788 422 2962 1873 2217 1020 2812 2455 2086 1379 439 2173 122 1575 247 162 755 3224 3003 3142 2529 865 1731 2350 1106 506 847 2651 1087 2963 2225 1409 840 2538 1474 1432 405
2470,780 488 2012 2840 2359 2168 23 48 1770 1023 1876 974 2051 1443 1956 1133 2541 2198 808 2448 2470 28 609 2318 698 2441 1659 1737 3152 495 2496 2935 2312 2147 2398 1314 1936 1549 412 1401 1691 350 1310 1567 1513 445 423 702 2726 2710
2471,2089 546 876 1489 1154 2959 2129 319 2297 1896 888 1006 1298 617 231 1316 2661 2193 2852 2638 1176 1868 3142 1002 2406 865 1213 1664 1755 1635 1873 2805 119 2333 539 2214 1852 1518 275 3221 1197 1204 369 1909 2262 2217 2059 3243 471 1619
2472,3140 2352 1152 505 2832 215 2972 3201 1264 1195 1861 2822 1975 405 1450 1368 2217 319 1224 1268 776 987 393 553 1383 840 240 829 2371 25 417 2594 2075 2392 571 3241 75 2464 1325 394 1415 676 1200 677 2537 2099 2959 950 2885 2196
2473,888 140 932 512 3210 2470 2115 2546 2661 1130 2406 2431 1614 1054 1770 1383 275 443 471 142 751 454 2142 1531 1298 2006 954 733 331 1165 1219 61 532 3080 919 1672 2977 346 2841 1868 2537 2339 1720 1609 865 1533 391 938 2455 2885
2474,3100 2320 2350 2022 288 1290 1956 2470 1129 2431 1470 2726 3233 2885 2428 938 589 3241 100 1268 1797 2541 1784 853 738 1284 2810 1415 521 1737 987 2182 1386 2652 1577 2351 48 2406 2914 1977 1404 2216 1817 385 1922 2696 2855 825 266 2937
2475,2113 2885 2631 231 2710 1770 2431 319 2977 2392 1362 358 372 714 2164 2529 1054 3142 1846 954 1317 1651 981 2196 439 829 1200 706 458 2385 1203 588 2193 1006 3187 490 845 3041 1941 3210 1195 1361 3165 573 2651 2182 239 2726 1598 553
2476,1501 1575 786 3105 2307 3243 990 2182 362 1613 283 1620 3162 224 2631 1302 1909 1480 836 2077 1437 2810 1324 1853 2431 981 856 170 2885 1213 492 2828 2338 954 1544 471 741 1153 2320 443 1082 2499 2031 3150 1268 2855 1001 2638 971 1861
2477,2818 221 2324 2980 1143 1218 2738 590 427 18 1135 2854 3021 1656 1812 2326 1832 1745 2899 2149 2754 1518 2514 380 1749 702 911 3187 1004 167 863 1734 2380 3181 1513 2823 3148 457 1957 273 2012 3013 573 2855 812 608 3026 3184 1696 2706
2478,2472 2152 1648 233 2209 2466 598 115 719 824 234 1226 505 2470 2833 1421 2117 2287 2320 2099 1476 2773 426 1650 3102 1977 1581 3187 1125 2455 346 358 150 231 2444 374 51 1474 676 211 2070 2386 294 960 981 3243 92 458 2902 3221
2479,2324 1743 2619 491 2464 1956 1689 3205 2445 275 2012 2086 1789 2940 1575 3026 1348 403 505 427 2359 719 1353 2885 968 3078 1868 106 1469 2956 444 2738 2537 1681 231 3015 1949 1769 2232 812 2592 79 780 2541 716 1513 1474 2179 1545 1314
2480,326 1566 50 1565 115 2926 328 2876 721 1494 2932 1120 448 538 3049 2790 2834 292 1961 710 1127 2470 161 48 677 523 1911 828 2325 788 507 1377 497 2362 204 1634 182 3194 1757 140 1013 3187 1797 1875 1382 3132 2049 3003 2861 1200
2481,1655 845 2173 854 2071 3186 1627 2779 3068 1781 71 938 1305 2977 479 1005 213 1189 1197 1942 2306 1614 2902 231 1755 2901 46 697 443 2115 2795 1218 486 1892 2885 176 1497 422 939 528 3041 1563 1317 331 2629 468 2444 706 272 714
2482,192 1200 2885 1597 1681 919 231 346 505 734 275 1239 2232 1386 2455 2398 1183 2546 2117 2441 588 964 170 2087 655 3189 1714 3035 1868 571 3008 2176 423 163 2537 1861 1520 2931 2111 2055 1455 2810 2217 2795 1612 1147 1280 2291 837 1213
2483,2086 2480 361 2464 426 1459 427 3078 1447 2537 2757 2012 2222 2339 1409 3229 2122 2460 162 1281 2602 3102 770 2039 2749 2312 2318 968 1923 1956 1693 517 1820 2088 1193 412 1102 589 457 1260 1063 2514 491 2242 750 812 938 1567 1302 340
2484,2932 3257 1784 1939 465 1770 1837 2551 1268 1443 2359 865 2874 2464 1575 2883 275 2986 2024 1193 2919 2472 1239 2537 1567 1060 2750 380 214 964 1254 3104 2855 2163 1737 2431 115 2147 91 1371 1213 2666 470 2312 2035 1455 1085 1868 1577 1490
2485,510 291 999 1944 2772 1696 854 2024 3123 2738 2818 1892 767 2678 2497 2783 2005 2222 1193 2318 2379 46 1218 3032 2574 1167 2319 1917 3127 639 783 494 790 2312 3148 2403 1363 1397 865 3031 2328 870 2071 1800 2724 3086 1768 1825 2695 2924
2486,1222 1218 2940 329 1134 3032 2814 799 656 2575 1756 1023 2039 1013 176 2013 2783 2190 3178 662 1336 1059 1657 2622 2208 1302 2144 1116 1341 2031 1605 2131 124 750 1160 2100 269 1949 3078 2536 730 2831 1417 968 1721 1101 417 1351 2645 2068
2487,2749 1956 1386 517 2541 770 465 2179 1348 100 1241 2940 1800 2616 2885 1770 783 1784 1818 1060 2724 2726 1474 259 2086 1135 2312 470 1443 2328 3158 1613 2750 2222 2011 999 2139 1498 3032 307 702 803 1579 1811 2537 2833 1462 719 2574 331
2488,1386 2320 338 2677 2022 2652 1567 783 1818 1956 380 1013 865 454 2726 2470 48 465 1784 1226 2359 1197 770 2398 1446 2541 2706 1060 1737 3022 204 1198 1648 1875 1770 1200 1579 1102 2460 517 1443 1774 2350 2529 18 1239 1544 2883 412 100
2489,2089 505 2977 231 1197 3142 692 1572 3041 444 1195 486 2831 1152 79 2031 3037 2805 1184 1755 1942 2174 905 1005 697 1750 1909 3209 2940 119 706 968 84 624 2022 3 776 2291 1002 2455 1826 654 2065 886 689 2456 2173 655 2885 1182
2490,241 1121 425 2940 1305 760 852 2541 259 157 1685 2108 1929 214 1359 2464 2608 2022 2616 697 1386 1313 2120 2747 2086 2248 59 173 2312 3229 473 1484 470 1290 1800 2724 2861 898 748 1875 2002 1370 2855 1102 2860 3209 1734 454 1922 1060
2491,2917 1450 2282 337 1544 818 1896 260 64 1766 1057 1943 372 1610 1891 1002 2981 243 1168 2364 856 2323 3105 335 3175 244 3156 2113 3170 1603 319 290 1858 1317 960 2054 2558 3046 2932 976 1441 1781 593 1711 2771 1409 414 2071 234 2742
2492,1160 230 2167 526 501 1741 1677 1202 1083 2749 969 958 1354 277 756 338 945 942 2706 679 2953 1411 1791 1786 1348 2179 2411 422 1465 1084 973 361 1624 1456 1736 313 2529 863 183 2361 544 1388 1194 2571 1621 596 2222 1498 294 959
2493,1696 3231 2178 1754 2340 1786 2549 1437 1743 1030 1664 412 1868 898 1715 2463 1949 1198 2319 1185 2845 2525 403 3221 406 226 1497 1072 164 2324 1023 609 2036 2623 387 2536 918 3178 46 371 3127 260 1672 471 3236 1364 494 2695 2030 662
2494,1575 1130 2022 743 2393 1195 2176 796 490 924 2966 1498 380 317 2962 3191 2726 1614 1784 259 373 1770 753 814 1290 1386 2750 2351 697 288 607 3059 1567 2976 2455 471 309 2532 2320 2223 2900 2470 988 1289 3073 2359 1435 1200 465 910
2495,1684 2546 1200 2464 2176 2182 856 1087 3181 3142 2351 1861 2651 1185 2320 2937 490 706 755 644 1602 1755 1269 2312 702 1447 1896 865 745 1432 331 783 651 2431 836 2921 2413 243 3209 2100 2795 1168 2395 1797 1268 2944 2541 2726 2030 2809
2496,929 888 98 2811 441 215 3044 2919 2010 1986 2281 1088 2700 2631 1054 244 2724 394 752 2470 2322 1432 2810 64 1737 595 3236 2638 1200 1041 1797 2305 1941 654 853 1006 2885 582 1386 1122 1046 458 1975 509 3204 3189 1156 1770 1450 1135
2497,2977 1755 1975 1452 1005 1547 362 2350 124 1272 2959 2225 2521 1029 2810 1797 2885 1129 1117 1846 233 2217 1861 751 3223 2538 358 1204 2470 2654 3142 1911 1137 1240 3150 553 1904 603 1213 1942 3241 1871 1684 2333 1608 2072 2055 2522 2182 3181
2498,2531 2902 471 1132 2307 706 2351 3231 1293 2319 990 505 1765 1915 2738 2940 714 1868 1949 629 2537 719 1386 1770 697 678 295 2022 486 2977 2127 384 1802 2685 3186 1307 1521 234 2885 1585 144 3068 2821 2299 2350 3142 1303 2164 498 976
2499,369 1915 231 1009 505 1513 2434 458 1575 2865 1563 233 2978 1797 2347 655 2953 335 1896 3052 2930 2957 146 767 895 1811 1317 2474 283 1056 736 2022 1770 1641 91 672 1681 714 3210 1474 1002 1324 2115 905 939 1343 1744 2664 3241 30
2500,1386 2885 505 2855 2977 1770 954 2888 2541 655 1818 1197 1942 830 2291 275 3041 2811 883 1956 2841 1317 471 1614 2537 2351 2339 2127 1295 2555 2921 3142 706 588 465 2006 2312 676 1812 170 770 517 490 697 2651 1462 3229 2455 644 702
2501,439 3158 475 3189 225 3106 2179 192 2810 2805 405 948 2885 2181 275 2193 3078 621 333 876 359 168 2514 272 1681 2350 598 1386 3168 1763 981 3150 1332 1628 942 2470 1733 2311 1754 2880 417 2902 695 1325 1455 1152 545 757 1358 2034
2502,1474 2351 1386 728 1195 2464 2082 2652 2841 2024 1749 845 672 1602 3231 3241 417 2525 1130 987 266 571 13 517 780 1218 2470 465 496 2930 2855 1812 1135 2206 1455 856 2431 958 2944 362 3142 1872 2757 2726 490 2149 398 231 1336 2031
2503,2546 2182 954 358 3080 2507 2994 1797 448 1861 1812 2055 392 2811 3241 1798 458 2862 1533 1871 3183 1268 1369 2696 2460 1130 1234 231 1520 1213 454 2746 2312 1026 783 2855 2836 294 3246 2970 595 1517 3170 1920 2111 2944 588 2406 1197 25
2504,3049 1567 865 454 2470 1474 2726 1648 2537 2133 1128 975 280 2350 2551 2885 1520 1873 3014 2862 3079 2472 380 814 1197 1325 1650 1195 898 1342 1443 609 358 248 490 1088 491 1505 2055 3209 3218 170 2295 1318 346 2022 91 1421 333 3181
2505,987 2652 471 2297 2811 2795 155 1195 443 2392 734 2885 490 714 2115 1386 1896 1001 865 751 847 25 1405 553 1005 1210 1871 1643 905 2455 1577 2329 1410 1895 2742 2786 167 1873 2351 1197 1383 2661 2841 231 3220 275 1292 505 2031 1879
2506,2369 12 1146 834 732 71 2439 1219 271 2096 657 1690 2056 1010 837 2581 1408 2247 2696 971 1807 679 1292 48 2396 253 1362 1781 2879 2173 668 2824 154 905 2908 422 125 478 1093 2964 2573 497 2627 2232 2001 2428 2935 3014 1842 342
2507,2869 444 43 1352 1048 259 2833 494 966 3039 2299 1462 1734 2361 2181 327 1549 1191 2178 1137 2086 780 2726 2828 1331 1968 1411 808 426 696 719 1806 1145 2651 1034 3248 217 1517 1804 2805 1492 425 499 100 2339 19 2351 1784 372 213
2508,2480 1430 1386 2470 122 991 423 302 2232 2855 2595 2320 3023 1547 2652 2576 111 1013 2975 1446 2726 2460 147 1020 3247 45 847 176 1133 1567 865 1533 3049 1055 501 1715 803 294 1106 745 465 2568 1332 956 1614 2464 682 845 1498 1185
2509,1575 361 1197 2652 231 1567 1034 1400 2470 2830 2338 3250 2320 2790 72 1453 741 1956 1941 2726 2969 471 1156 2474 2193 2365 116 1424 384 1757 2478 1648 811 2664 4 938 443 332 2182 1307 814 2350 786 2070 167 1386 2902 1456 275 1797
2510,937 2480 241 987 1507 2445 852 795 1575 2269 2860 505 435 444 229 173 1386 650 79 275 2120 2435 1446 2454 3241 1378 692 606 1200 2022 938 702 2537 1474 2970 2351 485 3157 2174 2118 1722 2108 2514 1197 2688 2652 1832 1045 2498 2944
2511,603 1936 214 1475 2428 868 2885 1941 964 1147 856 372 346 641 1861 91 405 2810 1242 1976 240 1386 2488 1432 938 2883 2111 2055 319 1797 2362 1612 1975 12 1362 987 655 2044 2786 328 2006 163 3003 2385 1575 876 1048 2163 2329 1156
2512,1999 121 984 723 938 2113 847 2164 1720 1474 13 3089 3241 2779 1978 1856 3186 2685 1521 300 306 1602 2757 2942 2952 751 571 3037 2223 1379 2351 2921 2000 2781 2661 2546 552 1130 2138 3010 1519 3003 1687 1533 1857 2334 1386 453 1197 217
2513,1327 3052 692 1896 2609 872 1895 2352 829 1938 2433 1907 2315 734 899 2550 1680 775 1005 1572 2889 1644 2887 810 774 335 155 1750 119 1969 836 104 337 1953 181 2957 3058 1614 1064 2297 1615 1184 2275 1129 2176 3241 954 2812 505 2822
2514,3114 1355 949 1278 1952 2799 1572 2279 597 776 2546 1732 2905 293 1032 135 1448 1865 2486 2626 3150 926 241 956 2970 1317 1747 2435 1551 2956 3089 2550 806 795 2770 1370 1044 2721 245 768 2920 1711 3202 1612 1313 1234 2825 643 2276 2037
2515,2222 1193 2940 929 1357 2750 2776 1986 18 2953 3130 989 470 1721 3215 2359 2464 3258 2650 1352 1324 1875 1737 2925 1498 1343 3231 1818 2035 1102 94 1297 2855 3111 465 2208 491 1135 1443 746 2351 1287 2547 1560 770 1245 3073 380 2693 1643
2516,487 1886 994 2213 1247 2576 1575 332 784 169 1898 1352 1587 2527 2259 1125 1684 2685 2879 2081 1915 1617 3222 496 1797 2532 1881 1240 2188 1625 1743 1456 443 831 1168 233 861 2773 990 391 2077 1702 2225 2368 1167 1113 2971 3155 132 2841
2517,3087 3181 2885 714 517 2022 1233 16 1443 1956 2514 471 3209 938 1664 181 1405 479 1818 2299 609 1046 1575 3121 1060 770 2762 2652 1673 1156 1071 2031 100 2099 1737 1240 1268 2957 2616 1470 1756 2326 515 1193 2182 2171 1812 337 2186 2602
2518,803 2931 1231 1714 2182 1197 67 1302 2320 3106 2185 2776 1200 1818 211 1106 231 443 2751 517 1956 2077 3162 1189 1931 1597 568 1737 1434 2283 465 1474 1614 2845 192 1922 837 1770 2470 865 1531 1318 596 2933 1443 100 2225 714 1648 1239
2519,1544 1286 960 2128 2836 3216 1196 982 2651 885 2521 2810 1575 418 1236 2330 1218 2323 1136 1369 268 847 505 865 829 2897 1347 275 2839 2776 49 234 2228 1152 3189 1806 1362 1977 578 1187 1130 2805 2319 3229 1182 2222 2174 2537 3039 126
2520,1784 2055 2750 168 1197 713 2464 656 2441 1239 2308 2351 2649 1681 808 2940 964 702 987 1494 91 2176 1575 1812 938 3145 2932 2585 3257 3209 1695 521 1220 2232 1800 2081 2387 2039 2807 1474 2466 2471 1193 1026 3022 2555 2030 2537 2616 2111
2521,441 1349 2522 468 2038 2474 1006 3241 3165 1224 1129 423 2546 2855 1133 939 2163 1040 589 2964 1432 1039 1828 2972 1549 856 2563 1195 1094 3052 2843 1290 1474 1938 2571 2841 479 987 628 954 2498 1640 2736 319 1896 2487 2352 2885 1430 1969
2522,1231 1575 2476 2504 986 2710 976 495 231 729 981 164 2791 99 3030 2966 1617 1743 1648 1113 372 1150 275 1569 2444 2392 845 1455 1768 2385 3105 1435 794 1681 2193 13 1048 2880 598 2316 1275 2014 396 295 1519 1125 234 1092 2869 2521
2523,3202 1491 2052 2371 865 2298 361 2466 2652 1643 1196 590 1784 2388 637 332 3166 407 2287 2370 824 1567 643 783 805 1197 2855 1515 2460 443 3035 275 2133 977 1262 975 2844 2330 3023 1455 2569 1009 2952 1136 1200 2776 1182 3040 899 501
2524,1684 2541 1491 2232 1756 1195 1573 522 275 111 2962 3014 2923 491 397 2338 770 2398 294 2312 280 3049 479 1529 2441 2862 2143 471 2966 939 1332 242 2270 2991 3044 2427 3032 988 240 1811 3104 733 2919 538 1429 2717 1533 1566 2942 1505
2525,2055 3103 2320 100 1990 1749 454 1443 1505 2541 98 2470 2750 2883 964 1332 1784 2726 417 2222 1417 2299 1369 2022 868 2350 1884 1956 1714 1567 1034 280 2885 865 1786 3246 609 584 644 1800 1520 1031 1048 2966 1030 2182 296 491 1822 521
2526,2976 987 1990 2649 423 2568 1714 3241 868 1001 2937 490 770 3059 1868 91 505 454 1956 1212 1494 2182 2111 1197 2541 486 1446 945 521 2217 231 1812 1031 2339 1879 1797 2474 710 697 2944 1196 1755 1966 2460 692 2750 2031 856 2977 1289
2527,2113 573 2606 2814 3149 723 1575 275 751 780 745 774 585 812 1693 46 2831 577 3223 2455 847 3041 162 3003 2089 1130 1868 2030 1656 2755 2149 2411 490 1949 1793 3077 92 2206 2351 3026 749 1167 2956 213 2086 762 697 1405 2845 2514
2528,1944 720 1863 3026 1177 811 3199 427 1605 20 2393 1662 738 2779 2305 1990 1097 2216 2431 1784 1299 592 2828 116 1737 2826 763 57 3236 1706 288 2636 1630 987 1551 2022 502 1318 2142 880 3233 15 1386 868 1447 2179 2278 328 1503 2825
2529,2022 1575 1615 2464 1868 2537 1386 2185 167 1193 2773 706 231 3127 1219 3229 2747 2840 783 505 2536 1956 3040 517 384 1195 1465 1949 1424 1059 2743 1800 2910 18 1430 2384 2208 2661 1858 898 3231 2541 85 1803 2007 2885 2107 1656 2312 84
2530,1935 240 2932 943 92 1491 3073 2176 2942 427 2493 1408 412 3215 3084 2425 1005 387 447 1906 1876 142 2464 2258 2601 3069 3188 2526 2236 756 1792 1193 1840 2568 2977 3151 1904 1203 1319 1339 1875 2964 1085 1896 403 2413 1007 2352 1811 1445
2531,1544 290 2031 3162 2351 2568 1942 3210 2836 1875 1290 2320 2541 1277 1861 2855 938 3229 116 234 644 255 1956 964 2652 1765 2022 3051 1770 1324 471 505 1056 2350 3022 770 2726 2470 465 1501 1060 1268 167 3233 1193 2750 2399 1784 752 945
2532,1076 2756 2147 2705 2790 2393 1837 1864 448 28 2649 1022 2133 229 2055 2707 1698 1259 491 1991 1784 1973 899 788 2995 868 133 2398 1238 1289 2428 1783 2160 220 1129 2320 2470 1544 2350 3080 3039 2914 1612 610 2810 168 514 2298 2923 1770
2533,2889 2790 2065 3080 1837 2905 3041 1472 357 1823 319 1129 1786 2507 1895 938 2055 1855 767 2319 1193 2094 2546 1556 2 3167 3026 1203 1761 1510 1456 2570 133 448 1791 1300 1770 1822 229 1942 2977 692 2822 1980 115 2193 987 2636 2009 931
2534,448 2626 2427 2789 397 319 2776 2685 3014 2133 1337 2561 292 82 2970 2178 1026 2170 2791 1659 2956 2921 852 2232 1613 1099 1788 1342 539 1154 1595 190 538 346 151 173 1575 2976 3020 3253 1268 2865 2369 366 2044 3100 2822 3176 91 1399
2535,1661 270 441 2550 439 1597 856 1912 2811 2627 2626 2164 2176 3068 1864 19 2887 3052 2852 1575 1152 655 3189 1913 2182 225 155 1374 1583 2685 230 954 1836 2483 2127 348 220 3173 720 962 14 1915 1983 929 2786 2994 961 1349 2413 1026
2536,1619 1682 1575 1197 865 2810 2652 1213 2885 36 750 2320 2024 1474 2934 1475 1825 2182 3189 2537 2470 856 1185 2944 2805 1873 2726 987 1200 2350 2022 1792 3241 2638 677 3150 885 417 3118 1386 1547 231 1868 938 3142 1087 266 2688 1236 1812
2537,1957 2944 1619 2222 662 1048 958 373 2905 2496 1680 991 2934 2219 1781 1065 2351 2239 561 1034 1933 1475 1386 571 2591 2127 1941 969 1663 301 361 2022 1002 2470 328 403 99 2807 491 1236 2464 312 2129 2537 387 1990 1893 1789 405 2339
2538,959 2086 214 2183 45 2962 1714 2258 1386 2202 128 422 3233 1983 398 1643 589 1071 470 1577 1602 924 2973 561 1879 587 845 122 1256 473 942 2714 1136 1045 1920 957 1663 1498 1290 1031 2721 702 1040 2022 682 1796 14 2127 2411 272
2539,714 1895 3105 2786 1056 2631 734 170 919 1001 2795 553 2661 1365 2809 1119 847 571 1521 253 91 1435 275 1113 987 593 2385 294 610 486 719 1130 1259 2836 1941 1242 454 712 1964 1154 2282 1614 72 2977 2160 2971 836 2470 2533 405
2540,146 2791 1268 1770 1868 1487 2007 2537 981 976 2833 3187 2463 1125 333 2966 3092 1875 429 783 1196 2953 1852 2022 756 1637 1363 598 294 3181 18 2460 876 1152 1593 637 3040 1684 3043 892 2810 586 678 2299 473 2470 2217 221 3102 2055
2541,966 1874 1143 1049 2973 1389 2201 2980 425 1406 2157 93 116 2747 3111 2589 2800 606 1925 1986 2960 2344 549 557 1290 2770 2836 1215 3182 996 167 2473 2542 683 1260 471 2709 1278 2779 941 299 579 1069 1386 761 794 176 1862 2384 1462
2542,3223 2075 774 805 718 398 128 2084 1957 140 1351 2952 589 2522 493 2173 1058 1601 791 1028 2956 1332 1687 190 782 1748 1119 45 439 2879 949 1656 1828 3186 1554 3187 745 2341 2088 1006 1410 2958 2163 2789 707 2962 1691 331 1680 2186
2543,1596 2550 766 905 1895 2811 876 2557 451 1915 1415 2402 1594 220 1002 1299 602 191 458 1710 404 916 870 2239 155 708 2959 3051 2631 3106 825 1224 2182 2311 2164 1117 2638 1975 720 260 2970 2362 2887 3189 2393 1317 2196 2291 2710 1054
